a_len,avg_ctx_len_tokens,best_context_len,best_context_share,content_precision_token,content_term_support_rate,content_unsupported_mass,date_cov,entity_match.by_type.DATE,entity_match.by_type.MONEY,entity_match.by_type.NUMBER,entity_match.by_type.QUANTITY,entity_match.overall,entity_match.unsupported__len,hallucination_risk_score,head_noun_support_rate,inference_likely_bool,inference_score,mean_sentence_precision,min_sentence_precision,money_cov,num_contexts,number_cov,numeric_match,p90_sentence_precision,per_sentence__len,per_sentence__max,per_sentence__mean,per_sentence__min,percent_cov,precision_token,q_len,qa_len_ratio,qr_alignment.answer_covers_question,qr_alignment.cosine_tfidf,quantity_cov,recall_context,supported_entities.by_type.DATE,supported_entities.by_type.MONEY,supported_entities.by_type.NUMBER,supported_entities.by_type.QUANTITY,supported_entities.count,supported_entities.items__len,supported_terms__len,supported_terms_per_sentence__len,supported_topk_impact,unsupported_entity_count,unsupported_entity_mass,unsupported_mass,unsupported_numbers__len,unsupported_numeric_count,unsupported_numeric_rate,unsupported_term_count,unsupported_term_rate,unsupported_terms__len,unsupported_terms_per_sentence__len,unsupported_to_supported_ratio,unsupported_topk_count,unsupported_topk_impact,unsupported_topk_terms__len,y,q,a
3.000000,167.000000,114.000000,0.007900,0.775100,0.750000,0.224900,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.439300,0.500000,0.000000,0.000000,0.560700,0.560700,0.000000,2.000000,1.000000,1.000000,0.560700,1.000000,0.560700,0.560700,0.560700,0.000000,0.560700,5.000000,0.600000,0.144200,0.150700,0.000000,0.014100,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.223100,0.000000,0.000000,0.439300,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,1,"Which certification does the software hold?","The software is ISO 27001 certified."
4.000000,168.500000,115.000000,0.027200,0.825600,0.800000,0.174400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.666700,0.409400,0.439600,0.000000,0.027200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the average wait time for customer support?","The average wait time is 2 hours."
3.000000,167.000000,114.000000,0.008200,0.462600,0.500000,0.537400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.432900,1.000000,0.000000,0.000000,0.567100,0.567100,0.000000,2.000000,0.000000,1.000000,0.567100,1.000000,0.567100,0.567100,0.567100,0.000000,0.567100,5.000000,0.600000,0.145500,0.120200,0.000000,0.014400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.510800,1.000000,1.000000,0.432900,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,0,"What is the maximum load capacity of the equipment?","The equipment can handle 1,000 kg."
3.000000,168.500000,115.000000,0.006700,0.525000,0.600000,0.475000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.462900,0.500000,0.000000,0.000000,0.537100,0.537100,0.000000,2.000000,0.000000,1.000000,0.537100,1.000000,0.537100,0.537100,0.537100,0.000000,0.537100,5.000000,0.600000,0.293800,0.288700,0.000000,0.012600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.223100,1.000000,1.000000,0.462900,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,0,"When was the last software update released?","The last update was on September 10, 2023."
5.000000,167.500000,110.000000,0.000700,0.136200,0.200000,0.863800,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.878900,0.000000,0.000000,0.000000,0.121100,0.121100,0.000000,2.000000,0.000000,1.000000,0.121100,1.000000,0.121100,0.121100,0.121100,0.000000,0.121100,5.000000,1.000000,0.337100,0.255800,0.000000,0.005900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.878900,0.000000,0.000000,0.000000,4.000000,0.800000,4.000000,1.000000,7.259700,4.000000,7.259700,4.000000,0,"What is the target market for the new product?","The target market includes small businesses."
2.000000,164.500000,111.000000,0.012100,0.750000,0.750000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.400000,0.272400,0.414700,0.000000,0.012100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the discount rate for early subscriptions?","The discount rate is 25%."
1.000000,170.000000,112.000000,0.007100,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.200000,0.000000,0.000000,0.000000,0.007100,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the total investment for the new project?","$3 million."
1.000000,170.000000,112.000000,0.007100,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.166700,0.000000,0.000000,0.000000,0.007100,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What were the company's total assets at year-end?","$10 billion."
1.000000,170.500000,112.000000,0.008900,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.200000,0.000000,0.000000,0.000000,0.008900,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"When is the annual shareholders meeting scheduled?","March 15, 2024."
0.000000,167.500000,110.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the maximum loan amount available?","$200,000."
2.000000,169.500000,111.000000,0.014500,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.500000,0.000000,0.000000,0.000000,0.014500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"Which markets are experiencing growth?","The Asia-Pacific region."
1.000000,168.500000,113.000000,0.007100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.166700,0.000000,0.000000,0.000000,0.007100,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the expected inflation rate for next year?","3.5%."
0.000000,168.500000,113.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the current market share percentage?","20%."
2.000000,170.500000,114.000000,0.015700,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.400000,0.000000,0.000000,0.000000,0.015700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"Who is the new chief technology officer?","John Smith."
1.000000,170.500000,114.000000,0.006900,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.250000,0.198500,0.392100,0.000000,0.006900,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the growth forecast for Q1 2024?","8% growth."
2.000000,167.500000,111.000000,0.014500,0.689700,0.666700,0.310300,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.400000,0.000000,0.000000,1.000000,0.014500,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the maximum speed of the new model?","150 km/h."
1.000000,170.500000,113.000000,0.007000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,3.000000,0.333300,0.000000,0.000000,0.000000,0.007000,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the expected revenue for 2024?","$8 billion."
0.000000,169.000000,114.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What percentage of employees received bonuses this year?","75%."
0.000000,171.500000,112.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the carbon footprint reduction target for 2025?","50%."
1.000000,169.000000,109.000000,0.009000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.200000,0.000000,0.000000,0.000000,0.009000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"When will the new software version be released?","Q4 2023."
0.000000,169.000000,113.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.500000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.500000,1.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"How many users accessed the platform last month?","500,000."
0.000000,169.500000,114.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the company's dividend payout ratio?","60%."
0.000000,165.500000,113.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the total number of patents held by the company?","150."
0.000000,168.500000,114.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the company\u2019s projected market growth rate?","5%."
3.000000,168.000000,112.000000,0.006200,0.610200,0.750000,0.389800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.489300,1.000000,0.000000,0.000000,0.510700,0.510700,0.000000,2.000000,0.000000,0.000000,0.510700,1.000000,0.510700,0.510700,0.510700,0.000000,0.510700,6.000000,0.500000,0.233500,0.231800,0.000000,0.012100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.489300,1.000000,1.000000,1.000000,1.000000,0.333300,1.000000,1.000000,1.916300,1.000000,1.916300,1.000000,0,"What is the current interest rate for new loans?","The interest rate is 3.5%."
3.000000,164.500000,109.000000,0.008300,0.525000,0.600000,0.475000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.439300,1.000000,0.000000,0.000000,0.560700,0.560700,0.000000,2.000000,0.000000,1.000000,0.560700,1.000000,0.560700,0.560700,0.560700,0.000000,0.560700,5.000000,0.600000,0.165600,0.172900,0.000000,0.014800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.223100,1.000000,1.000000,0.439300,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,0,"When is the annual shareholder meeting scheduled?","The meeting is set for March 15, 2024."
3.000000,167.500000,109.000000,0.021100,0.805400,0.750000,0.194600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.500000,0.265200,0.357200,0.000000,0.021100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the maximum speed of the new electric vehicle?","The maximum speed is 150 mph."
5.000000,166.000000,110.000000,0.025800,0.535300,0.500000,0.464700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.249800,0.500000,0.000000,0.000000,0.750200,0.750200,0.000000,2.000000,0.000000,1.000000,0.750200,1.000000,0.750200,0.750200,0.750200,0.000000,0.750200,4.000000,1.250000,0.186300,0.110200,0.000000,0.034400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,3.021600,2.000000,1.000000,0.249800,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,0.634200,1.000000,1.916300,1.000000,0,"What are the dimensions of the new building?","The building is 200 feet tall and 50,000 square feet."
4.000000,164.500000,112.000000,0.013000,0.737500,0.750000,0.262500,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.262500,0.500000,0.000000,0.000000,0.737500,0.737500,0.000000,2.000000,0.000000,1.000000,0.737500,1.000000,0.737500,0.737500,0.737500,0.000000,0.737500,6.000000,0.666700,0.285100,0.330300,0.000000,0.017600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,1.510800,0.000000,0.000000,0.262500,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"What is the new feature announced for the software update?","The new feature is a dark mode."
3.000000,164.500000,111.000000,0.022200,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.600000,0.293800,0.327900,0.000000,0.022200,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the expected launch date for the product?","The product will launch on December 1, 2024."
2.000000,165.500000,108.000000,0.003300,0.736500,0.800000,0.263500,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.552600,0.500000,0.000000,0.000000,0.447400,0.447400,0.000000,2.000000,1.000000,1.000000,0.447400,1.000000,0.447400,0.447400,0.447400,0.000000,0.447400,5.000000,0.400000,0.180600,0.311700,0.000000,0.007400,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,1.000000,1.000000,1.223100,0.000000,0.000000,0.552600,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,1,"What is the target for reducing carbon emissions?","The target is a 30% reduction by 2030."
6.000000,166.500000,115.000000,0.047100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,1.000000,0.102300,0.072000,0.000000,0.047100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the new policy regarding remote work?","Employees can work remotely three days a week."
1.000000,164.500000,110.000000,0.006000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.200000,0.127300,0.278300,0.000000,0.006000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the annual salary for the new role?","The salary is $65,000."
3.000000,164.500000,112.000000,0.008900,0.618200,0.666700,0.381800,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.381800,1.000000,0.000000,0.000000,0.618200,0.618200,0.000000,2.000000,0.000000,1.000000,0.618200,1.000000,0.618200,0.618200,0.618200,0.000000,0.618200,6.000000,0.500000,0.297700,0.435100,0.000000,0.014300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.223100,0.000000,0.000000,0.381800,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,1,"What is the primary ingredient in the new snack product?","The primary ingredient is quinoa."
3.000000,165.000000,112.000000,0.009400,0.483900,0.500000,0.516100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.412100,1.000000,0.000000,0.000000,0.587900,0.587900,0.000000,2.000000,0.000000,0.000000,0.587900,1.000000,0.587900,0.587900,0.587900,0.000000,0.587900,5.000000,0.600000,0.157000,0.154300,0.000000,0.016000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.510800,2.000000,1.000000,0.412100,2.000000,2.000000,1.000000,1.000000,0.333300,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,0,"What is the total budget for the upcoming project?","The budget is set at $2 million."
6.000000,165.500000,114.000000,0.022500,0.632600,0.666700,0.367400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.226800,0.666700,0.000000,0.000000,0.773200,0.773200,0.000000,2.000000,0.000000,0.000000,0.773200,1.000000,0.773200,0.773200,0.773200,0.000000,0.773200,5.000000,1.200000,0.272400,0.165800,0.000000,0.029200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,1.510800,1.000000,1.000000,0.226800,1.000000,1.000000,1.000000,1.000000,0.166700,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,0,"What is the new policy on vacation days?","Employees can take 25 vacation days per year."
4.000000,164.500000,114.000000,0.027400,0.825600,0.800000,0.174400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.666700,0.389300,0.414100,0.000000,0.027400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the average response time for customer support?","The average response time is 24 hours."
2.000000,165.500000,111.000000,0.016200,0.732200,0.666700,0.267800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.333300,0.142100,0.215700,0.000000,0.016200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the new maximum weight limit for the cargo?","The limit is 1,000 pounds."
3.000000,163.000000,111.000000,0.008400,0.715200,0.666700,0.284800,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.432900,0.500000,0.000000,0.000000,0.567100,0.567100,0.000000,2.000000,0.000000,1.000000,0.567100,1.000000,0.567100,0.567100,0.567100,0.000000,0.567100,6.000000,0.500000,0.102300,0.093100,0.000000,0.014800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.510800,0.000000,0.000000,0.432900,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,1,"What is the main focus of the recent marketing campaign?","The campaign focuses on sustainability."
4.000000,162.500000,111.000000,0.001300,0.478100,0.500000,0.521900,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.813700,0.000000,0.000000,0.000000,0.186300,0.186300,0.000000,2.000000,0.000000,1.000000,0.186300,1.000000,0.186300,0.186300,0.186300,0.000000,0.186300,5.000000,0.800000,0.356400,0.326800,0.000000,0.007200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.223100,0.000000,0.000000,0.813700,0.000000,0.000000,0.000000,3.000000,0.750000,3.000000,1.000000,4.368700,3.000000,5.343400,3.000000,0,"What is the warranty period for the new electronics?","The warranty period is two years."
